modulus_bits,hash_to_prime_bits,user_count,run_id,seed,deployment_id,warmups_discarded,operation,layer,value,unit,latency_ms,scope,setup_included,rsa_setup_included,success,error
2048,256,5000,16,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,5000,16,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,462352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,hash_to_prime,regional,2.454400000,ms,2.454400000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,hash_to_prime,global,4.551700000,ms,4.551700000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,7.006100000,ms,7.006100000,sum for one regional and one global representative,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,member_addition,regional,2.003800000,ms,2.003800000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,member_addition,global,0.000000000,ms,0.000000000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,2.003800000,ms,2.003800000,sum of one regional and one global member addition,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,witness_generation,regional,1992.484400000,ms,1992.484400000,fresh witness for one active member,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,witness_generation,global,2041.673900000,ms,2041.673900000,fresh witness for one active member,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,4034.158300000,ms,4034.158300000,sum of regional and global witness generation,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,membership_verification,regional,1.006100000,ms,1.006100000,one current regional witness,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,membership_verification,global,0.998900000,ms,0.998900000,one current global witness,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,2.005000000,ms,2.005000000,sum of current regional and global verification,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,revocation,regional,1979.271700000,ms,1979.271700000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,revocation,global,2000.224600000,ms,2000.224600000,remove one member and recompute the global accumulator,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,3979.496300000,ms,3979.496300000,sum of regional and global removal/recomputation,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,1936.771400000,ms,1936.771400000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,1964.663000000,ms,1964.663000000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,3901.434400000,ms,3901.434400000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,5000,17,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,462352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,hash_to_prime,regional,1.003900000,ms,1.003900000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,hash_to_prime,global,1.503000000,ms,1.503000000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,2.506900000,ms,2.506900000,sum for one regional and one global representative,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,member_addition,regional,1.256600000,ms,1.256600000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,member_addition,global,2.007100000,ms,2.007100000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,3.263700000,ms,3.263700000,sum of one regional and one global member addition,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,witness_generation,regional,2060.910500000,ms,2060.910500000,fresh witness for one active member,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,witness_generation,global,1984.934400000,ms,1984.934400000,fresh witness for one active member,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,4045.844900000,ms,4045.844900000,sum of regional and global witness generation,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,membership_verification,regional,0.998900000,ms,0.998900000,one current regional witness,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,membership_verification,global,1.077200000,ms,1.077200000,one current global witness,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,2.076100000,ms,2.076100000,sum of current regional and global verification,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,revocation,regional,2061.567000000,ms,2061.567000000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,revocation,global,2018.932000000,ms,2018.932000000,remove one member and recompute the global accumulator,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,4080.499000000,ms,4080.499000000,sum of regional and global removal/recomputation,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,1986.845500000,ms,1986.845500000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,1972.755000000,ms,1972.755000000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,3959.600500000,ms,3959.600500000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,5000,18,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,462352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,hash_to_prime,regional,1.827700000,ms,1.827700000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,hash_to_prime,global,2.049400000,ms,2.049400000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,3.877100000,ms,3.877100000,sum for one regional and one global representative,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,member_addition,regional,2.065300000,ms,2.065300000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,member_addition,global,1.999100000,ms,1.999100000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,4.064400000,ms,4.064400000,sum of one regional and one global member addition,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,witness_generation,regional,1999.963300000,ms,1999.963300000,fresh witness for one active member,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,witness_generation,global,1998.114500000,ms,1998.114500000,fresh witness for one active member,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,3998.077800000,ms,3998.077800000,sum of regional and global witness generation,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,membership_verification,regional,1.504900000,ms,1.504900000,one current regional witness,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,membership_verification,global,1.005600000,ms,1.005600000,one current global witness,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,2.510500000,ms,2.510500000,sum of current regional and global verification,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,revocation,regional,1978.629500000,ms,1978.629500000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,revocation,global,1965.002500000,ms,1965.002500000,remove one member and recompute the global accumulator,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,3943.632000000,ms,3943.632000000,sum of regional and global removal/recomputation,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,1954.477200000,ms,1954.477200000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,1945.015100000,ms,1945.015100000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,3899.492300000,ms,3899.492300000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,5000,19,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,462352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,hash_to_prime,regional,2.506100000,ms,2.506100000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,hash_to_prime,global,2.735000000,ms,2.735000000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,5.241100000,ms,5.241100000,sum for one regional and one global representative,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,member_addition,regional,1.001400000,ms,1.001400000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,member_addition,global,0.998600000,ms,0.998600000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,2.000000000,ms,2.000000000,sum of one regional and one global member addition,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,witness_generation,regional,1988.373700000,ms,1988.373700000,fresh witness for one active member,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,witness_generation,global,1973.613100000,ms,1973.613100000,fresh witness for one active member,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,3961.986800000,ms,3961.986800000,sum of regional and global witness generation,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,membership_verification,regional,1.009100000,ms,1.009100000,one current regional witness,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,membership_verification,global,1.231400000,ms,1.231400000,one current global witness,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,2.240500000,ms,2.240500000,sum of current regional and global verification,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,revocation,regional,2000.540700000,ms,2000.540700000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,revocation,global,2013.540100000,ms,2013.540100000,remove one member and recompute the global accumulator,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,4014.080800000,ms,4014.080800000,sum of regional and global removal/recomputation,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,2010.017100000,ms,2010.017100000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,2017.843700000,ms,2017.843700000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,4027.860800000,ms,4027.860800000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,5000,20,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,462352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,hash_to_prime,regional,2.010200000,ms,2.010200000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,hash_to_prime,global,2.347700000,ms,2.347700000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,4.357900000,ms,4.357900000,sum for one regional and one global representative,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,member_addition,regional,1.048000000,ms,1.048000000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,member_addition,global,2.012700000,ms,2.012700000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,3.060700000,ms,3.060700000,sum of one regional and one global member addition,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,witness_generation,regional,1979.971500000,ms,1979.971500000,fresh witness for one active member,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,witness_generation,global,1936.352200000,ms,1936.352200000,fresh witness for one active member,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,3916.323700000,ms,3916.323700000,sum of regional and global witness generation,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,membership_verification,regional,1.028000000,ms,1.028000000,one current regional witness,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,membership_verification,global,1.280500000,ms,1.280500000,one current global witness,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,2.308500000,ms,2.308500000,sum of current regional and global verification,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,revocation,regional,1971.278400000,ms,1971.278400000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,revocation,global,1957.726700000,ms,1957.726700000,remove one member and recompute the global accumulator,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,3929.005100000,ms,3929.005100000,sum of regional and global removal/recomputation,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,1966.293300000,ms,1966.293300000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,2205.319900000,ms,2205.319900000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,4171.613200000,ms,4171.613200000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,5000,21,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,462352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,hash_to_prime,regional,1.000800000,ms,1.000800000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,hash_to_prime,global,3.069900000,ms,3.069900000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,4.070700000,ms,4.070700000,sum for one regional and one global representative,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,member_addition,regional,2.175000000,ms,2.175000000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,member_addition,global,1.140000000,ms,1.140000000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,3.315000000,ms,3.315000000,sum of one regional and one global member addition,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,witness_generation,regional,1939.260900000,ms,1939.260900000,fresh witness for one active member,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,witness_generation,global,1967.277100000,ms,1967.277100000,fresh witness for one active member,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,3906.538000000,ms,3906.538000000,sum of regional and global witness generation,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,membership_verification,regional,2.496900000,ms,2.496900000,one current regional witness,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,membership_verification,global,0.998500000,ms,0.998500000,one current global witness,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,3.495400000,ms,3.495400000,sum of current regional and global verification,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,revocation,regional,1947.863100000,ms,1947.863100000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,revocation,global,1969.927700000,ms,1969.927700000,remove one member and recompute the global accumulator,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,3917.790800000,ms,3917.790800000,sum of regional and global removal/recomputation,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,1983.698400000,ms,1983.698400000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,2020.248100000,ms,2020.248100000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,4003.946500000,ms,4003.946500000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,5000,22,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,462352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,hash_to_prime,regional,5.018100000,ms,5.018100000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,hash_to_prime,global,1.002100000,ms,1.002100000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,6.020200000,ms,6.020200000,sum for one regional and one global representative,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,member_addition,regional,1.011400000,ms,1.011400000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,member_addition,global,1.721100000,ms,1.721100000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,2.732500000,ms,2.732500000,sum of one regional and one global member addition,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,witness_generation,regional,1955.040200000,ms,1955.040200000,fresh witness for one active member,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,witness_generation,global,1968.956300000,ms,1968.956300000,fresh witness for one active member,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,3923.996500000,ms,3923.996500000,sum of regional and global witness generation,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,membership_verification,regional,2.476800000,ms,2.476800000,one current regional witness,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,membership_verification,global,1.525800000,ms,1.525800000,one current global witness,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,4.002600000,ms,4.002600000,sum of current regional and global verification,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,revocation,regional,1941.973000000,ms,1941.973000000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,revocation,global,1974.536600000,ms,1974.536600000,remove one member and recompute the global accumulator,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,3916.509600000,ms,3916.509600000,sum of regional and global removal/recomputation,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,1988.854200000,ms,1988.854200000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,1967.644300000,ms,1967.644300000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,3956.498500000,ms,3956.498500000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,5000,23,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,462352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,hash_to_prime,regional,1.000500000,ms,1.000500000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,hash_to_prime,global,3.560600000,ms,3.560600000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,4.561100000,ms,4.561100000,sum for one regional and one global representative,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,member_addition,regional,1.352100000,ms,1.352100000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,member_addition,global,3.035800000,ms,3.035800000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,4.387900000,ms,4.387900000,sum of one regional and one global member addition,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,witness_generation,regional,1988.929900000,ms,1988.929900000,fresh witness for one active member,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,witness_generation,global,1950.389300000,ms,1950.389300000,fresh witness for one active member,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,3939.319200000,ms,3939.319200000,sum of regional and global witness generation,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,membership_verification,regional,1.998400000,ms,1.998400000,one current regional witness,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,membership_verification,global,0.000000000,ms,0.000000000,one current global witness,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,1.998400000,ms,1.998400000,sum of current regional and global verification,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,revocation,regional,2020.906500000,ms,2020.906500000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,revocation,global,2060.597900000,ms,2060.597900000,remove one member and recompute the global accumulator,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,4081.504400000,ms,4081.504400000,sum of regional and global removal/recomputation,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,2108.649000000,ms,2108.649000000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,1958.468000000,ms,1958.468000000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,4067.117000000,ms,4067.117000000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,5000,24,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,462352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,hash_to_prime,regional,1.998000000,ms,1.998000000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,hash_to_prime,global,4.931000000,ms,4.931000000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,6.929000000,ms,6.929000000,sum for one regional and one global representative,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,member_addition,regional,3.070900000,ms,3.070900000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,member_addition,global,3.022100000,ms,3.022100000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,6.093000000,ms,6.093000000,sum of one regional and one global member addition,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,witness_generation,regional,2111.261000000,ms,2111.261000000,fresh witness for one active member,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,witness_generation,global,2059.763300000,ms,2059.763300000,fresh witness for one active member,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,4171.024300000,ms,4171.024300000,sum of regional and global witness generation,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,membership_verification,regional,1.506800000,ms,1.506800000,one current regional witness,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,membership_verification,global,1.018300000,ms,1.018300000,one current global witness,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,2.525100000,ms,2.525100000,sum of current regional and global verification,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,revocation,regional,2128.886600000,ms,2128.886600000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,revocation,global,2105.842300000,ms,2105.842300000,remove one member and recompute the global accumulator,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,4234.728900000,ms,4234.728900000,sum of regional and global removal/recomputation,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,2186.177500000,ms,2186.177500000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,2305.241200000,ms,2305.241200000,refresh one remaining member witness; not all members,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,4491.418700000,ms,4491.418700000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,5000,25,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,462352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,5000,26,2026,local-e2-production-2048,1,hash_to_prime,regional,1.998100000,ms,1.998100000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
