case_id,orders,plain_result_hash,pp_result_hash,matched_pairs_equal,price_equal,quantity_equal,settlement_equal,penalties_equal,credit_updates_equal,order_states_equal,result_hash_equal,invariants_hold,permutation_stable,all_equal,plain_matched_pairs,pp_matched_pairs,notes
random_0896,13,bf678363d700f83061e78d146ec0fc75db775f3df5419b4211370a3648a86ed8,bf678363d700f83061e78d146ec0fc75db775f3df5419b4211370a3648a86ed8,true,true,true,true,true,true,true,true,true,true,true,2,2,Fixed-seed random differential case.
random_0897,27,f382b009c7706eb1768c53cf3ffc2d7b0d39c204c6cc3a8e07dbea54a3d6e828,f382b009c7706eb1768c53cf3ffc2d7b0d39c204c6cc3a8e07dbea54a3d6e828,true,true,true,true,true,true,true,true,true,true,true,8,8,Fixed-seed random differential case.
random_0898,36,7d4a98d5d575bbe4e5698c8e38e84b1d7951b5e43bc1c4c246ab757bd6ad2d34,7d4a98d5d575bbe4e5698c8e38e84b1d7951b5e43bc1c4c246ab757bd6ad2d34,true,true,true,true,true,true,true,true,true,true,true,18,18,Fixed-seed random differential case.
random_0899,13,a83f94cdaa89b6c1e4763f62a8aebc0c058dd5c55af34b2ed7857d33e789d978,a83f94cdaa89b6c1e4763f62a8aebc0c058dd5c55af34b2ed7857d33e789d978,true,true,true,true,true,true,true,true,true,true,true,1,1,Fixed-seed random differential case.
random_0900,26,489467e6eb539aa9b751be0855b8bd446f5d900be0cbc7051bdad7e43560f30a,489467e6eb539aa9b751be0855b8bd446f5d900be0cbc7051bdad7e43560f30a,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0901,12,685313573e1e2f2ec8caf7bde654338edd7f86db1b93d4a2ede0242ed1e312fb,685313573e1e2f2ec8caf7bde654338edd7f86db1b93d4a2ede0242ed1e312fb,true,true,true,true,true,true,true,true,true,true,true,2,2,Fixed-seed random differential case.
random_0902,38,a17e0b3f178794966c3d5aa3c222630922fdbaf9d56a2519ee8d7f401bb4c4ff,a17e0b3f178794966c3d5aa3c222630922fdbaf9d56a2519ee8d7f401bb4c4ff,true,true,true,true,true,true,true,true,true,true,true,15,15,Fixed-seed random differential case.
random_0903,14,1899670fc6380d686c56435f036367915a8a56497fca8e9d8440a32e04e53420,1899670fc6380d686c56435f036367915a8a56497fca8e9d8440a32e04e53420,true,true,true,true,true,true,true,true,true,true,true,4,4,Fixed-seed random differential case.
random_0904,28,082558f2c89683b453758fe7853da4352a33b556f0ae1fe9850ecad92addfaaa,082558f2c89683b453758fe7853da4352a33b556f0ae1fe9850ecad92addfaaa,true,true,true,true,true,true,true,true,true,true,true,14,14,Fixed-seed random differential case.
random_0905,35,79084ff3bfceff032022611bd649b5b579801705c38be16c3544af332dbbcadc,79084ff3bfceff032022611bd649b5b579801705c38be16c3544af332dbbcadc,true,true,true,true,true,true,true,true,true,true,true,16,16,Fixed-seed random differential case.
random_0906,40,45f1eaf48599fb6568497538f9e328463f2b1322a374b09b9f971d5a21a237a7,45f1eaf48599fb6568497538f9e328463f2b1322a374b09b9f971d5a21a237a7,true,true,true,true,true,true,true,true,true,true,true,6,6,Fixed-seed random differential case.
random_0907,22,7997c27a855feb4b2cde434314c92b30faf77c4ee8cacd0e735218499aa07a4f,7997c27a855feb4b2cde434314c92b30faf77c4ee8cacd0e735218499aa07a4f,true,true,true,true,true,true,true,true,true,true,true,7,7,Fixed-seed random differential case.
random_0908,25,6f90db77ef0a34eb7c48ca5baf6d9bee7bd0ee6679c648806a7ddc637a1e709c,6f90db77ef0a34eb7c48ca5baf6d9bee7bd0ee6679c648806a7ddc637a1e709c,true,true,true,true,true,true,true,true,true,true,true,6,6,Fixed-seed random differential case.
random_0909,4,e258647709390296232ddec8c375f0174cc7974132235a5be391621f780bf923,e258647709390296232ddec8c375f0174cc7974132235a5be391621f780bf923,true,true,true,true,true,true,true,true,true,true,true,1,1,Fixed-seed random differential case.
random_0910,32,3e954953259006f66d0b8be549ed1206f3e3e6bfa3577048487fcb13f690bca2,3e954953259006f66d0b8be549ed1206f3e3e6bfa3577048487fcb13f690bca2,true,true,true,true,true,true,true,true,true,true,true,15,15,Fixed-seed random differential case.
random_0911,29,1ba3bf04a2a696dfd073ec1f46ff1a8e06d3793653424f308dbb571466ce26ef,1ba3bf04a2a696dfd073ec1f46ff1a8e06d3793653424f308dbb571466ce26ef,true,true,true,true,true,true,true,true,true,true,true,8,8,Fixed-seed random differential case.
random_0912,30,ddf660ad39f5c7233bd1dbd0dc27d6792c4b955ce28b533ee10affbdef20c15f,ddf660ad39f5c7233bd1dbd0dc27d6792c4b955ce28b533ee10affbdef20c15f,true,true,true,true,true,true,true,true,true,true,true,17,17,Fixed-seed random differential case.
random_0913,27,71b3e29265b71ac99a0d32a41fa0771658a215f760c8441c3b9ac38b8b5c4249,71b3e29265b71ac99a0d32a41fa0771658a215f760c8441c3b9ac38b8b5c4249,true,true,true,true,true,true,true,true,true,true,true,7,7,Fixed-seed random differential case.
random_0914,23,fbf724842b6e6095a00deb24f89afc7456c5b09be06cd6042d11df9cf1280ea9,fbf724842b6e6095a00deb24f89afc7456c5b09be06cd6042d11df9cf1280ea9,true,true,true,true,true,true,true,true,true,true,true,5,5,Fixed-seed random differential case.
random_0915,22,e6610db1a5b595f48ab2ac97c0b9a0f178fa17bc62635249ecafaf73775a7d8c,e6610db1a5b595f48ab2ac97c0b9a0f178fa17bc62635249ecafaf73775a7d8c,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0916,18,7e46521ffd3123acb7bb5069e629f369ca31873df0a21efdebb3b3d7cf141b6f,7e46521ffd3123acb7bb5069e629f369ca31873df0a21efdebb3b3d7cf141b6f,true,true,true,true,true,true,true,true,true,true,true,5,5,Fixed-seed random differential case.
random_0917,28,3eab0a71ef8cb4228df5243f57bd2a2c85fc5219d8cbdf5a57bda0d87ddacdeb,3eab0a71ef8cb4228df5243f57bd2a2c85fc5219d8cbdf5a57bda0d87ddacdeb,true,true,true,true,true,true,true,true,true,true,true,11,11,Fixed-seed random differential case.
random_0918,16,4aef76ebaad81c9543a18bb7a13d59e6337a8712bdd57fa5be2e2dfcd1f860ca,4aef76ebaad81c9543a18bb7a13d59e6337a8712bdd57fa5be2e2dfcd1f860ca,true,true,true,true,true,true,true,true,true,true,true,9,9,Fixed-seed random differential case.
random_0919,15,75dfcdc4924d1d0b5091f28681fd2f52b507ea0b61d5be603980edea5bd5f9a8,75dfcdc4924d1d0b5091f28681fd2f52b507ea0b61d5be603980edea5bd5f9a8,true,true,true,true,true,true,true,true,true,true,true,8,8,Fixed-seed random differential case.
random_0920,14,827919224f5f2f0b9e33cce9f0cc7f474c9e532d7e31d7b5955d2f997474dc40,827919224f5f2f0b9e33cce9f0cc7f474c9e532d7e31d7b5955d2f997474dc40,true,true,true,true,true,true,true,true,true,true,true,6,6,Fixed-seed random differential case.
random_0921,38,33bbc19477b565dcd83e939d7205663f4e33be611a942718696362aab240efeb,33bbc19477b565dcd83e939d7205663f4e33be611a942718696362aab240efeb,true,true,true,true,true,true,true,true,true,true,true,12,12,Fixed-seed random differential case.
random_0922,37,24f0a28b4b2932cc0d14869b6a9413fa28b605dcd7fae3251c5985b3130ab053,24f0a28b4b2932cc0d14869b6a9413fa28b605dcd7fae3251c5985b3130ab053,true,true,true,true,true,true,true,true,true,true,true,16,16,Fixed-seed random differential case.
random_0923,29,3fc181f8efe47ff996d28029e7eb817c47596bd20c6359e6c7042272ff37b9a3,3fc181f8efe47ff996d28029e7eb817c47596bd20c6359e6c7042272ff37b9a3,true,true,true,true,true,true,true,true,true,true,true,9,9,Fixed-seed random differential case.
random_0924,24,f097eb6049c997bb929834628a4b7343f748e92488d5fa6f997cb7b9b92905e4,f097eb6049c997bb929834628a4b7343f748e92488d5fa6f997cb7b9b92905e4,true,true,true,true,true,true,true,true,true,true,true,3,3,Fixed-seed random differential case.
random_0925,8,91146f44358e2d5eacbd847b0e9e38640e236e3f3cbcdab82e12c6ec18d9393f,91146f44358e2d5eacbd847b0e9e38640e236e3f3cbcdab82e12c6ec18d9393f,true,true,true,true,true,true,true,true,true,true,true,4,4,Fixed-seed random differential case.
random_0926,17,84e0ad6ffd6b055057e03a56b662f7786a7daf81af31a4cdbf1294be408bb0da,84e0ad6ffd6b055057e03a56b662f7786a7daf81af31a4cdbf1294be408bb0da,true,true,true,true,true,true,true,true,true,true,true,4,4,Fixed-seed random differential case.
random_0927,31,d939c647e189a2788dc1ad605d3fcb0c1c11a29b7c03a2ae5d21c09d5ebc1780,d939c647e189a2788dc1ad605d3fcb0c1c11a29b7c03a2ae5d21c09d5ebc1780,true,true,true,true,true,true,true,true,true,true,true,13,13,Fixed-seed random differential case.
random_0928,4,17102bc87842b80359ace7c9cbbd4e55759316f3836a927143ad57b14d8342aa,17102bc87842b80359ace7c9cbbd4e55759316f3836a927143ad57b14d8342aa,true,true,true,true,true,true,true,true,true,true,true,2,2,Fixed-seed random differential case.
random_0929,28,1317b39d1c71706aa26d64a8a411bf151304aa12b24c0a556da516dfb2fbe836,1317b39d1c71706aa26d64a8a411bf151304aa12b24c0a556da516dfb2fbe836,true,true,true,true,true,true,true,true,true,true,true,5,5,Fixed-seed random differential case.
random_0930,17,6e5d9b9ce1f79412ffb2d1251b439e4942f857de84b67d29fd7144407486a4cb,6e5d9b9ce1f79412ffb2d1251b439e4942f857de84b67d29fd7144407486a4cb,true,true,true,true,true,true,true,true,true,true,true,6,6,Fixed-seed random differential case.
random_0931,27,915fe8abdc756272d2e908eef399a76076f4fb9489266289a27dbcc5f1004326,915fe8abdc756272d2e908eef399a76076f4fb9489266289a27dbcc5f1004326,true,true,true,true,true,true,true,true,true,true,true,15,15,Fixed-seed random differential case.
random_0932,20,5d0199a6758bc395d719af3862b6f8aea2b4d13e5432e29ad43e89445bcff83c,5d0199a6758bc395d719af3862b6f8aea2b4d13e5432e29ad43e89445bcff83c,true,true,true,true,true,true,true,true,true,true,true,12,12,Fixed-seed random differential case.
random_0933,27,3bf9ead0ec10c04f38c7cbfb3a7f917ed1a86cecf7e312d412dbb4bb55ee83e3,3bf9ead0ec10c04f38c7cbfb3a7f917ed1a86cecf7e312d412dbb4bb55ee83e3,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0934,27,c1e3e4664d6f5c117a85f12dde5d21769b65574398af26a636ab4e27edd04bce,c1e3e4664d6f5c117a85f12dde5d21769b65574398af26a636ab4e27edd04bce,true,true,true,true,true,true,true,true,true,true,true,12,12,Fixed-seed random differential case.
random_0935,23,f5b0155a27507a98c149db807ca12bb60198bf58bd3c2b4c0a13dcf798bc9fde,f5b0155a27507a98c149db807ca12bb60198bf58bd3c2b4c0a13dcf798bc9fde,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0936,21,1fc18f297a7a7e2a497a0910769029d4ec0d51e705650ee702dcc358ef746187,1fc18f297a7a7e2a497a0910769029d4ec0d51e705650ee702dcc358ef746187,true,true,true,true,true,true,true,true,true,true,true,7,7,Fixed-seed random differential case.
random_0937,22,df111de3553f2872260fc6856c2d5624f3aa3f7642a2b28aff912a19e1b4946d,df111de3553f2872260fc6856c2d5624f3aa3f7642a2b28aff912a19e1b4946d,true,true,true,true,true,true,true,true,true,true,true,6,6,Fixed-seed random differential case.
random_0938,11,bed6542e105907dcb5656013f4870424404382e3f76c7343c7de45e5fe83ae46,bed6542e105907dcb5656013f4870424404382e3f76c7343c7de45e5fe83ae46,true,true,true,true,true,true,true,true,true,true,true,2,2,Fixed-seed random differential case.
random_0939,27,d147b4dff3084dc1476f5485aa5bcccedb396686df19f1b5581a09aefff46985,d147b4dff3084dc1476f5485aa5bcccedb396686df19f1b5581a09aefff46985,true,true,true,true,true,true,true,true,true,true,true,9,9,Fixed-seed random differential case.
random_0940,22,6318efbd4153c2d55aca7613d623b92deda1785a643361ca1f2c7e5cb84ad19d,6318efbd4153c2d55aca7613d623b92deda1785a643361ca1f2c7e5cb84ad19d,true,true,true,true,true,true,true,true,true,true,true,13,13,Fixed-seed random differential case.
random_0941,20,b79db788af46c85c24d4cc69b75c3caf7fc5e4e958bd5a5587c2b1bc4b1eb738,b79db788af46c85c24d4cc69b75c3caf7fc5e4e958bd5a5587c2b1bc4b1eb738,true,true,true,true,true,true,true,true,true,true,true,7,7,Fixed-seed random differential case.
random_0942,23,fef0ba6fe02217d21740903181e8a90384e4162f258da7f7356585a6c0293d1a,fef0ba6fe02217d21740903181e8a90384e4162f258da7f7356585a6c0293d1a,true,true,true,true,true,true,true,true,true,true,true,5,5,Fixed-seed random differential case.
random_0943,24,729fc00c1771308e66cc32ccda2438bf36359cce3c23b5e4abb07702d20494b4,729fc00c1771308e66cc32ccda2438bf36359cce3c23b5e4abb07702d20494b4,true,true,true,true,true,true,true,true,true,true,true,13,13,Fixed-seed random differential case.
random_0944,34,e38c454ac8670b515d280e8f24b1c74b30d988e66cdaf82c22937cc54f945ed3,e38c454ac8670b515d280e8f24b1c74b30d988e66cdaf82c22937cc54f945ed3,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0945,17,1ad0cb3a1e1c0086b28bb8fcd85dc9e9c839019479ffb9fd6dddc498e27a4bef,1ad0cb3a1e1c0086b28bb8fcd85dc9e9c839019479ffb9fd6dddc498e27a4bef,true,true,true,true,true,true,true,true,true,true,true,7,7,Fixed-seed random differential case.
random_0946,34,c647e46754ac1fd807b493d41bd56f2f98515709ec585a7d35d7693a8f5384cb,c647e46754ac1fd807b493d41bd56f2f98515709ec585a7d35d7693a8f5384cb,true,true,true,true,true,true,true,true,true,true,true,20,20,Fixed-seed random differential case.
random_0947,34,4b9c282e1e99b7bb551819af21988d2ce4b9fe2ba5c68dd69710fe32982407a7,4b9c282e1e99b7bb551819af21988d2ce4b9fe2ba5c68dd69710fe32982407a7,true,true,true,true,true,true,true,true,true,true,true,16,16,Fixed-seed random differential case.
random_0948,14,dc66f3db3788e905e699661593ef716e88b293e30920872dd83edc15f1e3ba13,dc66f3db3788e905e699661593ef716e88b293e30920872dd83edc15f1e3ba13,true,true,true,true,true,true,true,true,true,true,true,3,3,Fixed-seed random differential case.
random_0949,35,eec6b6e0619c564f67505453a24ecf32feea97f764d655ad4461d8c98634c297,eec6b6e0619c564f67505453a24ecf32feea97f764d655ad4461d8c98634c297,true,true,true,true,true,true,true,true,true,true,true,21,21,Fixed-seed random differential case.
random_0950,14,b13ce9cc483660bc974aa8fd31fc7787f244fa51652ca0efc2933f03ff30ba05,b13ce9cc483660bc974aa8fd31fc7787f244fa51652ca0efc2933f03ff30ba05,true,true,true,true,true,true,true,true,true,true,true,5,5,Fixed-seed random differential case.
random_0951,32,f1ff4f918c922bb9c6e8ea59ab32b1c258226c7549064b0d9bb38364ecfcc81a,f1ff4f918c922bb9c6e8ea59ab32b1c258226c7549064b0d9bb38364ecfcc81a,true,true,true,true,true,true,true,true,true,true,true,15,15,Fixed-seed random differential case.
random_0952,27,ad03a059039d526d805c359d49d6b23154d994d27e4d7e80e7f4e29cb2ead153,ad03a059039d526d805c359d49d6b23154d994d27e4d7e80e7f4e29cb2ead153,true,true,true,true,true,true,true,true,true,true,true,5,5,Fixed-seed random differential case.
random_0953,28,94ab797c05cb325ba16b527a85289315e364f9e3f39daa30613aae0becfee10d,94ab797c05cb325ba16b527a85289315e364f9e3f39daa30613aae0becfee10d,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0954,9,d0c1d8976a21490b7da714a17e88a7528cecf89e1ff86a9b8fe69eaee5f5e512,d0c1d8976a21490b7da714a17e88a7528cecf89e1ff86a9b8fe69eaee5f5e512,true,true,true,true,true,true,true,true,true,true,true,2,2,Fixed-seed random differential case.
random_0955,16,435e863e3825043d8e04e310de7b233946a00fc028a29e5312dfcfa9693379f0,435e863e3825043d8e04e310de7b233946a00fc028a29e5312dfcfa9693379f0,true,true,true,true,true,true,true,true,true,true,true,1,1,Fixed-seed random differential case.
random_0956,30,1ef4b4583f28bc701ddfe9ec740ab226619b474fb3ef33882db342137aba193f,1ef4b4583f28bc701ddfe9ec740ab226619b474fb3ef33882db342137aba193f,true,true,true,true,true,true,true,true,true,true,true,9,9,Fixed-seed random differential case.
random_0957,19,57ec8629ef63a2cb710bdf9cdba4b70383392305c12b7d504974593d4d528744,57ec8629ef63a2cb710bdf9cdba4b70383392305c12b7d504974593d4d528744,true,true,true,true,true,true,true,true,true,true,true,3,3,Fixed-seed random differential case.
random_0958,23,3e8153c0e105f4dc0defed70a62b5bc03a44241e023fe45c343f8020197ffb97,3e8153c0e105f4dc0defed70a62b5bc03a44241e023fe45c343f8020197ffb97,true,true,true,true,true,true,true,true,true,true,true,8,8,Fixed-seed random differential case.
random_0959,35,410e900d4e64920e13626f6df735fbee1f5a26cff4afc2b34e8c2c9e426d069f,410e900d4e64920e13626f6df735fbee1f5a26cff4afc2b34e8c2c9e426d069f,true,true,true,true,true,true,true,true,true,true,true,13,13,Fixed-seed random differential case.
random_0960,23,4a29935345bb035f633d9823c37d0c004f4fd0ca8d021c5a35e6dd70333fdfd1,4a29935345bb035f633d9823c37d0c004f4fd0ca8d021c5a35e6dd70333fdfd1,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0961,33,c89b46f74adb05f2345fa994b32caf0dbe874115fcd89b1a5441c69aae97d566,c89b46f74adb05f2345fa994b32caf0dbe874115fcd89b1a5441c69aae97d566,true,true,true,true,true,true,true,true,true,true,true,17,17,Fixed-seed random differential case.
random_0962,24,dc24afb069a5e50c9af0a88fa3269caaba4fc604fb1508fbc002fe995bd846e8,dc24afb069a5e50c9af0a88fa3269caaba4fc604fb1508fbc002fe995bd846e8,true,true,true,true,true,true,true,true,true,true,true,12,12,Fixed-seed random differential case.
random_0963,13,905a5a307c734011c4d9cbb626633dcb33673c5b2e060b3162da37f7b3266d3d,905a5a307c734011c4d9cbb626633dcb33673c5b2e060b3162da37f7b3266d3d,true,true,true,true,true,true,true,true,true,true,true,6,6,Fixed-seed random differential case.
random_0964,32,60452aab3bb78b98a4087e7c9f988cc28bf66e13770c3f75563ae5e88257895b,60452aab3bb78b98a4087e7c9f988cc28bf66e13770c3f75563ae5e88257895b,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0965,35,33978bbdf83bef459e70a62940296a95e53b5e04b987eaa74ec26329f37c18fc,33978bbdf83bef459e70a62940296a95e53b5e04b987eaa74ec26329f37c18fc,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0966,23,4458f2b83176db329a66072fa6518fe001c39f08033b82f503ea24c0513b9258,4458f2b83176db329a66072fa6518fe001c39f08033b82f503ea24c0513b9258,true,true,true,true,true,true,true,true,true,true,true,3,3,Fixed-seed random differential case.
random_0967,23,0678186d844b0ad11d4b45c0144300ae58438e1ca0b85d162fd916b99cf36c59,0678186d844b0ad11d4b45c0144300ae58438e1ca0b85d162fd916b99cf36c59,true,true,true,true,true,true,true,true,true,true,true,11,11,Fixed-seed random differential case.
random_0968,22,ebb7c1909825db4b535a5b9fc79161c5cf155aaae30f1bc62ab462a93feab169,ebb7c1909825db4b535a5b9fc79161c5cf155aaae30f1bc62ab462a93feab169,true,true,true,true,true,true,true,true,true,true,true,14,14,Fixed-seed random differential case.
random_0969,16,b4b2748957dbb4883f5ecef5457487fe4e9121b9697ed16b6ddef0c1d7132499,b4b2748957dbb4883f5ecef5457487fe4e9121b9697ed16b6ddef0c1d7132499,true,true,true,true,true,true,true,true,true,true,true,6,6,Fixed-seed random differential case.
random_0970,23,aaee383c583b39663658e66f789c11b230bd21abe54ae89a0195bdc85c629e49,aaee383c583b39663658e66f789c11b230bd21abe54ae89a0195bdc85c629e49,true,true,true,true,true,true,true,true,true,true,true,8,8,Fixed-seed random differential case.
random_0971,13,7582194a23e2de9ce27ee4230c483e3abc89fa506ecc0b00ca7509d59ab42647,7582194a23e2de9ce27ee4230c483e3abc89fa506ecc0b00ca7509d59ab42647,true,true,true,true,true,true,true,true,true,true,true,4,4,Fixed-seed random differential case.
random_0972,34,6a635397dccfc6dcf9e4a98eb4e0bf053a101ce62cb20d670c92967c19e89ea6,6a635397dccfc6dcf9e4a98eb4e0bf053a101ce62cb20d670c92967c19e89ea6,true,true,true,true,true,true,true,true,true,true,true,6,6,Fixed-seed random differential case.
random_0973,3,62e2eb5bfae6ef9a2cfb06c03249fef9d4cab11d22d0f54d5b85e571bd1f6870,62e2eb5bfae6ef9a2cfb06c03249fef9d4cab11d22d0f54d5b85e571bd1f6870,true,true,true,true,true,true,true,true,true,true,true,1,1,Fixed-seed random differential case.
random_0974,21,b3af591074f52f4287f4d39d3de5971cfa76154368491d16eea08cf1e56e83d8,b3af591074f52f4287f4d39d3de5971cfa76154368491d16eea08cf1e56e83d8,true,true,true,true,true,true,true,true,true,true,true,5,5,Fixed-seed random differential case.
random_0975,28,832507e74d5a270a34f551a3d2609a046c1fdde1d7742ec7ba36765744f15fa2,832507e74d5a270a34f551a3d2609a046c1fdde1d7742ec7ba36765744f15fa2,true,true,true,true,true,true,true,true,true,true,true,16,16,Fixed-seed random differential case.
random_0976,15,ab6935c57d31137e3b5fb37da3c8e0ac772c283d24b532c0dd17d53aa1b10502,ab6935c57d31137e3b5fb37da3c8e0ac772c283d24b532c0dd17d53aa1b10502,true,true,true,true,true,true,true,true,true,true,true,6,6,Fixed-seed random differential case.
random_0977,37,947571ec66c16b5dffb9487ca6b1721cb17218c25f1ab8248225fa6a54f737d2,947571ec66c16b5dffb9487ca6b1721cb17218c25f1ab8248225fa6a54f737d2,true,true,true,true,true,true,true,true,true,true,true,18,18,Fixed-seed random differential case.
